date,region,product,channel,units_sold,unit_price,discount_pct,customer_age,customer_gender,returned,revenue,cost,profit
2022-06-09,South,Keyboard,Wholesale,68,1068.06,0.22,50,Other,0,56649.9,29227.61,27422.29
2022-01-09,North,Keyboard,Retail,66,1172.44,0.22,63,Female,0,60357.21,25467.12,34890.09
2022-08-21,West,Headphones,Retail,84,854.61,0.01,35,Female,0,71069.37,35621.25,35448.12
2022-04-09,North,Tablet,Online,54,615.63,0.11,29,Other,0,29587.18,15441.01,14146.17
2023-10-21,East,Webcam,Direct,53,1451.18,0.01,68,Female,0,76143.41,41765.99,34377.42
2022-07-27,Central,Headphones,Wholesale,79,924.77,0.3,40,Other,1,51139.78,24352.97,26786.81
2022-05-11,Central,Monitor,Direct,49,1098.28,0.04,61,Male,0,51663.09,34720.32,16942.77
2023-02-08,South,Webcam,Retail,32,530.57,0.16,42,Female,0,14261.72,6924.4,7337.32
2022-06-01,Central,Monitor,Direct,61,1011.52,0.24,54,Other,0,46894.07,30737.43,16156.64
2022-02-23,Central,Tablet,Direct,42,401.54,0.06,21,Female,0,15852.8,8457.24,7395.56
2022-04-30,Central,Webcam,Wholesale,1,382.74,0.15,30,Female,0,325.33,200.22,125.11
2023-11-04,East,Headphones,Wholesale,63,1077.79,0.18,35,Male,0,55678.63,24123.92,31554.71
2023-09-20,Central,Monitor,Retail,35,791.66,0.05,46,Other,0,26322.69,14829.97,11492.72
2023-08-10,Central,Headphones,Wholesale,51,1031.25,0.23,61,Male,0,40497.19,27872.1,12625.09
2023-09-17,Central,Tablet,Retail,71,418.77,0.09,47,Female,1,27056.73,16230.67,10826.06
2023-02-24,North,Webcam,Retail,45,906.11,0.06,65,Female,0,38328.45,24763.5,13564.95
2023-02-26,East,Webcam,Online,77,677.02,0.17,55,Female,0,43268.35,20696.17,22572.18
2022-04-14,South,Laptop,Online,65,903.5,0.12,45,Other,0,51680.2,33077.95,18602.25
2022-09-11,North,Keyboard,Online,14,450.5,0.28,24,Male,0,4541.04,2294.93,2246.11
2022-08-15,West,Keyboard,Direct,93,1078.87,0.26,41,Other,0,74247.83,40503.93,33743.9
2022-04-22,East,Headphones,Online,3,1212.78,0.15,58,Female,0,3092.59,1411.42,1681.17
2023-05-25,East,Webcam,Wholesale,24,404.68,0.11,27,Male,0,8643.96,4717.09,3926.87
2023-04-18,West,Monitor,Wholesale,65,464.92,0.1,54,Female,0,27197.82,15086.92,12110.9
2022-04-09,West,Headphones,Online,48,998.51,0.08,44,Male,0,44094.2,25869.99,18224.21
2022-06-02,West,Headphones,Direct,10,1049.47,0.16,38,Other,0,8815.55,5823.47,2992.08
2022-12-04,South,Phone,Retail,13,1062.07,0.24,53,Other,0,10493.25,5156.96,5336.29
2023-12-07,Central,Webcam,Direct,73,1030.39,0.09,60,Other,0,68448.81,47588.42,20860.39
2022-06-12,East,Keyboard,Direct,14,601.36,0.06,68,Other,0,7913.9,5178.12,2735.78
2023-12-21,Central,Webcam,Retail,10,604.38,0.14,46,Other,0,5197.67,2707.35,2490.32
2023-11-12,Central,Tablet,Retail,40,397.13,0.02,24,Male,0,15567.5,7285.58,8281.92
2022-06-10,West,Headphones,Retail,23,252.11,0.21,30,Male,1,4580.84,1930.59,2650.25
2023-08-03,South,Phone,Wholesale,99,1045.01,0.16,62,Female,0,86903.03,40871.3,46031.73
2023-02-02,North,Phone,Retail,55,157.92,0.15,40,Male,0,7382.76,4912.17,2470.59
2022-10-04,South,Keyboard,Retail,63,1407.93,0.09,67,Female,0,80716.63,39358.19,41358.44
2023-05-19,Central,Keyboard,Direct,71,1243.5,0.27,42,Other,0,64450.6,28448.1,36002.5
2023-01-27,South,Keyboard,Direct,42,1289.11,0.03,58,Male,0,52518.34,21364.59,31153.75
2022-05-15,West,Tablet,Online,99,1361.87,0.26,62,Male,0,99770.6,48818.16,50952.44
2022-07-14,North,Phone,Direct,66,624.74,0.11,30,Other,0,36697.23,17058.55,19638.68
2023-02-05,West,Monitor,Retail,79,1273.12,0.26,54,Other,0,74426.6,32052.61,42373.99
2023-10-02,North,Tablet,Wholesale,73,253.93,0.22,47,Other,0,14458.77,9908.97,4549.8
2022-02-02,Central,Laptop,Direct,47,52.03,0.03,43,Female,1,2372.05,1139.26,1232.79
2023-11-19,North,Headphones,Direct,81,1181.64,0.25,29,Female,0,71784.63,28846.87,42937.76
2023-04-05,North,Keyboard,Retail,52,130.7,0.2,18,Male,0,5437.12,3715.09,1722.03
2023-04-15,North,Phone,Direct,18,1483.02,0.01,35,Other,0,26427.42,15157.55,11269.87
2023-01-10,South,Headphones,Direct,79,1018.7,0.04,38,Male,0,77258.21,32822.68,44435.53
2022-01-22,South,Webcam,Retail,18,1135.11,0.19,41,Other,0,16549.9,6775.97,9773.93
2023-11-01,Central,Tablet,Direct,24,383.79,0.2,34,Other,0,7368.77,3185.92,4182.85
2022-02-07,North,Laptop,Wholesale,23,1017.32,0.22,59,Other,0,18250.72,10538.83,7711.89
2022-08-18,East,Webcam,Online,12,83.97,0.22,26,Other,0,785.96,328.97,456.99
2022-12-31,Central,Tablet,Direct,23,1259.98,0.2,69,Other,0,23183.63,13224.92,9958.71
2023-07-17,North,Tablet,Wholesale,21,271.04,0.23,57,Female,0,4382.72,2611.06,1771.66
2023-03-14,North,Monitor,Direct,64,1052.09,0.17,45,Male,0,55887.02,24829.1,31057.92
2022-10-10,South,Headphones,Online,90,352.23,0.08,32,Other,0,29164.64,15939.35,13225.29
2022-01-27,Central,Monitor,Retail,72,121.31,0.27,30,Female,1,6376.05,4394.14,1981.91
2022-08-14,North,Tablet,Online,94,732.61,0.01,45,Female,0,68176.69,44379.38,23797.31
2022-10-04,North,Laptop,Direct,34,270.54,0.11,34,Other,0,8186.54,5051.17,3135.37
2023-09-01,Central,Phone,Online,2,1099.58,0.22,26,Other,1,1715.34,952.56,762.78
2022-10-11,East,Phone,Online,69,371.6,0.13,38,Female,0,22307.15,11561.4,10745.75
2023-04-26,Central,Webcam,Retail,31,526.86,0.01,47,Other,0,16169.33,8657.55,7511.78
2023-03-29,Central,Headphones,Direct,97,859.81,0.02,28,Female,0,81733.54,51441.7,30291.84
2023-10-21,East,Keyboard,Online,68,441.75,0.19,47,Other,0,24331.59,13778.72,10552.87
2023-05-31,Central,Keyboard,Online,70,579.42,0.29,53,Female,0,28797.17,18124.83,10672.34
2023-07-01,North,Phone,Retail,87,1227.12,0.17,42,Other,0,88610.34,61226.37,27383.97
2022-07-11,Central,Tablet,Wholesale,19,285.23,0.15,24,Female,0,4606.46,2727.73,1878.73
2022-02-18,East,Tablet,Direct,72,141.66,0.1,37,Male,0,9179.57,5332.7,3846.87
2023-05-27,West,Monitor,Wholesale,13,505.97,0.08,52,Other,0,6051.4,3157.91,2893.49
2022-01-17,Central,Headphones,Wholesale,65,648.08,0.01,27,Other,0,41703.95,19143.21,22560.74
2022-06-21,South,Monitor,Retail,6,823.14,0.08,52,Female,0,4543.73,2327.57,2216.16
2022-08-08,North,Keyboard,Retail,71,571.19,0.13,18,Other,0,35282.41,19618.05,15664.36
2022-06-07,North,Phone,Direct,27,1189.07,0.06,31,Male,0,30178.6,12387.01,17791.59
2023-04-22,South,Webcam,Wholesale,79,78.19,0.03,62,Male,0,5991.7,3251.94,2739.76
2022-02-15,South,Tablet,Online,52,659.02,0.22,22,Female,0,26729.85,17605.48,9124.37
2023-01-08,Central,Phone,Wholesale,98,585.74,0.27,57,Female,0,41903.84,29038.83,12865.01
2023-06-02,South,Laptop,Retail,87,978.42,0.28,61,Other,0,61288.23,40245.81,21042.42
2022-04-09,West,Phone,Online,48,1450.09,0.19,55,Female,0,56379.5,25460.67,30918.83
2022-02-06,East,Laptop,Online,88,775.36,0.02,51,Male,0,66867.05,29856.4,37010.65
2022-10-07,South,Monitor,Retail,79,1480.58,0.22,41,Male,0,91233.34,47258.29,43975.05
2022-12-15,South,Monitor,Online,99,467.33,0.03,21,Other,0,44877.7,20986.12,23891.58
2023-05-12,West,Keyboard,Wholesale,68,65.68,0.2,44,Male,0,3572.99,2153.79,1419.2
2022-10-29,North,Phone,Retail,44,265.18,0.23,22,Female,0,8984.3,3821.63,5162.67
2022-06-30,North,Phone,Direct,17,604.78,0.22,60,Other,0,8019.38,4275.26,3744.12
2023-08-30,Central,Laptop,Retail,95,488.17,0.29,30,Other,0,32927.07,15940.22,16986.85
2022-04-09,West,Monitor,Direct,38,163.64,0.22,57,Other,0,4850.29,2806.48,2043.81
2023-12-01,East,Laptop,Direct,10,660.34,0.21,38,Female,0,5216.69,3334.09,1882.6
2022-04-26,East,Monitor,Retail,54,520.41,0.08,54,Other,0,25853.97,17504.92,8349.05
2022-07-10,West,Laptop,Retail,91,201.48,0.28,49,Other,0,13200.97,9097.53,4103.44
2022-09-10,East,Monitor,Direct,6,458.25,0.05,55,Male,0,2612.02,1320.01,1292.01
2022-06-10,North,Laptop,Direct,6,1331.93,0.27,48,Male,0,5833.85,3831.41,2002.44
2022-09-13,East,Webcam,Online,52,467.03,0.09,49,Other,0,22099.86,12764.63,9335.23
2022-11-19,East,Monitor,Retail,15,1076.65,0.04,32,Female,0,15503.76,9421.27,6082.49
2022-05-08,West,Headphones,Retail,68,925.83,0.25,65,Female,0,47217.33,30943.37,16273.96
2022-01-18,West,Laptop,Online,57,652.23,0.0,47,Female,0,37177.11,16322.01,20855.1
2023-07-20,East,Phone,Retail,56,373.76,0.25,60,Female,0,15697.92,10740.87,4957.05
2023-07-24,South,Keyboard,Online,7,566.14,0.08,24,Male,0,3645.94,2057.11,1588.83
2022-11-19,West,Headphones,Online,51,896.32,0.27,55,Female,0,33369.99,16711.72,16658.27
2023-11-17,Central,Headphones,Retail,58,539.11,0.21,48,Female,0,24702.02,12391.01,12311.01
2023-09-18,Central,Laptop,Wholesale,64,338.05,0.2,61,Other,0,17308.16,10822.79,6485.37
2022-10-15,North,Keyboard,Direct,26,192.36,0.11,43,Female,0,4451.21,2686.74,1764.47
2023-10-25,East,Phone,Retail,58,1322.06,0.02,53,Female,0,75145.89,46503.59,28642.3
2023-10-01,South,Headphones,Wholesale,31,671.66,0.25,63,Female,0,15616.1,7431.68,8184.42
2022-06-04,North,Phone,Online,66,945.31,0.05,60,Female,0,59270.94,26734.68,32536.26
2023-05-05,East,Monitor,Wholesale,92,745.81,0.11,43,Male,0,61066.92,37651.29,23415.63
2023-01-21,West,Webcam,Retail,13,1311.4,0.18,61,Other,0,13979.52,6843.59,7135.93
2022-04-14,Central,Keyboard,Retail,18,829.46,0.14,19,Male,0,12840.04,5992.84,6847.2
2023-01-28,South,Webcam,Wholesale,94,731.56,0.06,60,Other,0,64640.64,30017.99,34622.65
2022-09-03,Central,Tablet,Retail,75,1388.41,0.04,62,Other,0,99965.52,44436.7,55528.82
2022-06-25,West,Monitor,Direct,13,1085.14,0.04,60,Other,0,13542.55,7151.07,6391.48
2022-02-08,East,Keyboard,Wholesale,24,185.09,0.26,26,Other,0,3287.2,1572.22,1714.98
2023-04-22,West,Laptop,Online,57,283.0,0.01,65,Male,1,15969.69,10670.3,5299.39
2023-11-13,West,Webcam,Wholesale,29,1184.94,0.29,22,Other,0,24397.91,14803.23,9594.68
2023-06-22,Central,Laptop,Wholesale,56,1257.06,0.06,44,Female,1,66171.64,41235.43,24936.21
2023-02-12,South,Phone,Wholesale,54,826.88,0.03,29,Female,0,43311.97,22569.14,20742.83
2023-06-09,West,Headphones,Wholesale,5,840.59,0.17,52,Other,0,3488.45,2023.52,1464.93
2023-05-21,Central,Webcam,Online,35,955.26,0.02,46,Female,1,32765.42,18028.82,14736.6
2022-02-05,South,Tablet,Online,19,669.89,0.18,33,Female,0,10436.89,4699.06,5737.83
2023-11-16,East,Laptop,Online,55,1026.69,0.26,36,Other,0,41786.28,17314.4,24471.88
2022-01-20,East,Keyboard,Wholesale,77,180.55,0.01,66,Other,0,13763.33,8327.58,5435.75
2022-11-17,North,Webcam,Direct,69,1442.69,0.24,60,Other,0,75654.66,33012.04,42642.62
2023-05-27,Central,Webcam,Direct,44,1130.23,0.12,68,Male,0,43762.51,18257.93,25504.58
2023-02-04,South,Headphones,Online,78,954.14,0.05,44,Other,1,70701.77,37652.95,33048.82
2023-10-16,West,Headphones,Direct,38,488.16,0.05,35,Other,1,17622.58,10950.81,6671.77
2023-04-16,East,Keyboard,Direct,62,258.21,0.28,58,Male,0,11526.49,7269.3,4257.19
2022-05-23,South,Headphones,Direct,22,625.83,0.03,30,Female,0,13355.21,8841.7,4513.51
2022-04-02,Central,Laptop,Direct,73,999.13,0.26,47,Male,0,53973.0,24814.85,29158.15
2022-12-20,North,Keyboard,Direct,40,957.89,0.16,43,Female,0,32185.1,22390.77,9794.33
2023-12-28,East,Keyboard,Retail,26,586.31,0.01,23,Male,0,15091.62,9492.07,5599.55
2022-02-20,South,Phone,Online,5,927.66,0.14,20,Other,1,3988.94,1783.71,2205.23
2023-10-27,South,Tablet,Wholesale,93,1224.35,0.25,40,Male,0,85398.41,55698.24,29700.17
2023-11-29,South,Webcam,Direct,54,58.9,0.22,29,Other,0,2480.87,1363.7,1117.17
2023-07-29,Central,Phone,Retail,86,686.92,0.15,58,Female,0,50213.85,21088.0,29125.85
2022-07-09,Central,Tablet,Wholesale,49,1142.66,0.26,58,Other,0,41432.85,18214.4,23218.45
2022-05-05,Central,Keyboard,Retail,3,828.29,0.04,32,Male,0,2385.48,1264.71,1120.77
2022-05-30,West,Webcam,Direct,92,984.18,0.27,18,Male,0,66097.53,36958.57,29138.96
2022-11-10,South,Headphones,Direct,38,784.68,0.25,67,Female,0,22363.38,15302.09,7061.29
2023-07-24,East,Tablet,Direct,14,1487.97,0.21,64,Other,0,16456.95,7647.77,8809.18
2022-12-08,Central,Keyboard,Direct,47,100.84,0.25,25,Female,0,3554.61,1927.42,1627.19
2022-11-01,Central,Keyboard,Wholesale,14,746.75,0.16,48,Other,0,8781.78,4107.83,4673.95
2023-11-23,South,Phone,Wholesale,75,155.3,0.2,28,Other,0,9318.0,5288.15,4029.85
2023-11-13,Central,Phone,Retail,73,256.48,0.17,34,Female,0,15540.12,10455.32,5084.8
2022-02-23,West,Headphones,Online,38,586.9,0.11,44,Female,0,19848.96,11320.36,8528.6
2023-03-20,West,Monitor,Direct,64,250.2,0.17,48,Other,0,13290.62,7349.99,5940.63
2023-09-05,Central,Laptop,Retail,44,1446.26,0.08,44,Female,0,58544.6,36592.65,21951.95
2022-09-21,South,Monitor,Retail,70,1421.25,0.13,31,Other,0,86554.12,38454.62,48099.5
2022-02-22,South,Monitor,Retail,65,517.44,0.08,68,Female,0,30942.91,20783.87,10159.04
2023-07-26,South,Webcam,Direct,25,966.83,0.04,40,Female,0,23203.92,13302.58,9901.34
2023-09-12,North,Webcam,Direct,16,809.95,0.1,22,Female,0,11663.28,7066.7,4596.58
2022-01-05,Central,Headphones,Retail,15,1227.07,0.26,47,Male,0,13620.48,8794.58,4825.9
2022-04-13,South,Webcam,Direct,98,948.62,0.11,51,Female,0,82738.64,48858.11,33880.53
2022-07-15,West,Tablet,Retail,81,20.37,0.22,64,Male,0,1286.98,762.36,524.62
2022-12-16,East,Headphones,Wholesale,3,1149.5,0.05,36,Other,0,3276.08,2027.52,1248.56
2022-02-16,East,Headphones,Direct,67,1125.34,0.13,48,Other,0,65596.07,27266.38,38329.69
2023-10-18,South,Keyboard,Wholesale,37,774.39,0.03,33,Female,0,27792.86,14303.96,13488.9
2022-09-26,East,Keyboard,Online,81,1356.32,0.04,62,Male,0,105467.44,72654.52,32812.92
2023-01-05,East,Keyboard,Direct,55,1364.5,0.19,44,Other,0,60788.48,29019.25,31769.23
2023-09-28,North,Laptop,Online,38,795.39,0.18,43,Male,0,24784.35,13945.57,10838.78
2022-04-16,West,Tablet,Retail,63,919.82,0.06,56,Male,0,54471.74,24655.45,29816.29
2023-11-01,West,Tablet,Direct,1,1494.85,0.14,46,Other,1,1285.57,638.91,646.66
2023-10-21,North,Keyboard,Direct,71,462.25,0.26,66,Male,0,24286.62,14939.28,9347.34
2023-10-19,North,Monitor,Direct,90,500.43,0.05,68,Male,0,42786.76,25369.48,17417.28
2022-04-30,East,Laptop,Online,19,290.51,0.01,56,Other,0,5464.49,2865.0,2599.49
2023-08-27,Central,Monitor,Online,52,1345.88,0.2,61,Female,0,55988.61,38151.92,17836.69
2022-02-27,East,Phone,Retail,30,1121.84,0.02,62,Female,0,32982.1,20861.64,12120.46
2022-12-12,North,Tablet,Wholesale,55,176.35,0.29,46,Male,0,6886.47,3308.1,3578.37
2023-04-19,West,Tablet,Wholesale,14,1473.02,0.18,62,Female,0,16910.27,9125.35,7784.92
2022-04-27,East,Monitor,Online,13,1101.82,0.14,63,Other,0,12318.35,8172.12,4146.23
2022-05-07,Central,Laptop,Direct,84,1278.77,0.13,64,Other,0,93452.51,38010.8,55441.71
2023-01-28,East,Tablet,Wholesale,90,91.26,0.17,48,Other,0,6817.12,3916.03,2901.09
2023-10-03,South,Monitor,Wholesale,27,767.34,0.03,19,Male,0,20096.63,9437.14,10659.49
2022-02-27,East,Headphones,Online,89,1053.93,0.28,23,Other,0,67535.83,28307.38,39228.45
2023-09-26,North,Headphones,Retail,9,823.56,0.19,26,Male,0,6003.75,4045.68,1958.07
2023-05-28,West,Webcam,Online,41,1006.64,0.06,32,Male,0,38795.91,25018.9,13777.01
2022-04-06,West,Laptop,Online,48,1230.45,0.17,37,Other,0,49021.13,22333.44,26687.69
2023-09-30,North,Monitor,Direct,12,574.02,0.04,65,Other,0,6612.71,4305.43,2307.28
2022-04-28,South,Webcam,Online,10,1276.03,0.01,19,Male,0,12632.7,5608.01,7024.69
2023-07-14,North,Headphones,Direct,6,261.12,0.19,20,Other,0,1269.04,688.9,580.14
2023-08-24,East,Laptop,Retail,34,420.91,0.19,69,Female,0,11591.86,7160.66,4431.2
2023-05-03,North,Webcam,Direct,52,84.15,0.18,47,Male,0,3588.16,2009.88,1578.28
2022-08-25,North,Keyboard,Retail,41,559.35,0.06,25,Male,0,21557.35,14125.11,7432.24
2022-09-29,South,Laptop,Retail,83,582.27,0.18,57,Other,0,39629.3,23185.65,16443.65
2022-07-08,East,Phone,Retail,6,1211.8,0.02,38,Other,0,7125.38,3773.5,3351.88
2023-12-05,Central,Keyboard,Online,2,986.63,0.18,56,Male,0,1618.07,1096.32,521.75
2023-03-23,Central,Webcam,Direct,15,666.35,0.17,60,Male,0,8296.06,3408.75,4887.31
2023-08-04,West,Monitor,Wholesale,17,985.13,0.2,30,Male,0,13397.77,7322.14,6075.63
2022-09-04,North,Keyboard,Online,16,98.12,0.27,57,Other,0,1146.04,685.6,460.44
2022-03-17,West,Keyboard,Retail,28,286.8,0.26,58,Male,0,5942.5,3867.48,2075.02
2022-06-03,South,Webcam,Wholesale,85,947.88,0.29,65,Female,1,57204.56,32168.81,25035.75
2023-10-18,Central,Monitor,Online,72,969.22,0.29,54,Female,0,49546.53,32980.91,16565.62
2023-03-11,North,Monitor,Wholesale,10,1165.72,0.23,49,Other,0,8976.04,4738.3,4237.74
2022-03-27,South,Headphones,Retail,10,616.44,0.29,31,Male,0,4376.72,2167.08,2209.64
2023-11-28,South,Phone,Wholesale,10,1089.38,0.26,18,Male,0,8061.41,5579.65,2481.76
2022-10-12,North,Monitor,Wholesale,73,1032.29,0.22,44,Female,0,58778.59,35276.22,23502.37
2022-08-08,South,Tablet,Retail,28,1445.82,0.02,41,Male,0,39673.3,20936.93,18736.37
2022-03-10,North,Tablet,Wholesale,24,338.39,0.01,68,Other,0,8040.15,5334.29,2705.86
2022-02-16,North,Phone,Online,19,836.49,0.25,66,Other,0,11919.98,7210.68,4709.3
2022-04-04,East,Laptop,Wholesale,97,910.61,0.15,39,Other,1,75079.79,44400.72,30679.07
2023-03-29,West,Webcam,Direct,68,1498.0,0.24,31,Male,0,77416.64,47886.94,29529.7
2022-07-23,South,Laptop,Online,56,317.75,0.09,62,Male,0,16192.54,10063.47,6129.07
2022-08-06,South,Tablet,Wholesale,67,794.36,0.12,25,Female,0,46835.47,25660.92,21174.55
2023-04-19,East,Monitor,Direct,42,532.35,0.21,44,Female,1,17663.37,9287.26,8376.11
2023-03-08,East,Phone,Direct,12,798.32,0.27,20,Other,0,6993.28,4704.97,2288.31
2022-12-07,East,Laptop,Direct,18,363.55,0.03,50,Male,0,6347.58,3485.93,2861.65
2023-07-05,Central,Laptop,Wholesale,23,90.47,0.26,68,Male,0,1539.8,715.62,824.18
2023-09-04,Central,Webcam,Retail,84,867.4,0.24,64,Other,0,55374.82,30815.03,24559.79
2022-10-16,Central,Keyboard,Direct,6,517.06,0.09,38,Other,0,2823.15,1158.41,1664.74
2022-09-11,North,Tablet,Retail,53,289.27,0.11,49,Female,0,13644.87,8418.82,5226.05
2022-12-23,South,Monitor,Online,98,499.42,0.01,57,Female,0,48453.73,21227.35,27226.38
2022-01-23,West,Phone,Retail,42,92.93,0.0,58,Other,0,3903.06,1692.04,2211.02
2023-06-06,North,Laptop,Retail,66,1426.65,0.14,62,Male,0,80976.65,55380.49,25596.16
2022-04-10,South,Webcam,Retail,30,880.1,0.03,61,Female,0,25610.91,16180.13,9430.78
2022-06-29,South,Keyboard,Retail,9,1225.86,0.06,58,Other,0,10370.78,5437.07,4933.71
2022-08-11,East,Tablet,Retail,91,646.21,0.25,49,Male,0,44103.83,20811.4,23292.43
2023-10-21,East,Tablet,Online,42,1356.91,0.17,69,Other,0,47301.88,30890.36,16411.52
2023-03-18,North,Webcam,Online,34,735.31,0.19,41,Male,0,20250.44,13984.45,6265.99
2023-08-31,East,Phone,Retail,40,869.44,0.06,28,Female,0,32690.94,18061.95,14628.99
2022-11-21,South,Laptop,Retail,88,747.86,0.25,54,Male,1,49358.76,28333.05,21025.71
2023-05-31,East,Phone,Direct,17,1105.25,0.26,68,Male,0,13904.04,6575.44,7328.6
2022-01-16,Central,Webcam,Online,29,858.65,0.16,38,Other,0,20916.71,12064.24,8852.47
2022-12-02,East,Webcam,Wholesale,50,421.97,0.27,35,Male,0,15401.9,8011.75,7390.15
2022-09-15,South,Phone,Online,76,235.4,0.25,28,Female,0,13417.8,8770.86,4646.94
2023-05-12,North,Headphones,Wholesale,95,917.06,0.22,44,Other,0,67954.15,34869.58,33084.57
2022-06-09,West,Keyboard,Direct,49,743.99,0.22,60,Other,0,28435.3,16908.59,11526.71
2023-04-20,East,Tablet,Retail,73,162.04,0.03,55,Other,0,11474.05,5289.99,6184.06
2023-10-26,South,Headphones,Direct,61,605.51,0.08,18,Other,0,33981.22,14516.84,19464.38
2023-11-21,West,Monitor,Retail,83,781.87,0.02,46,Other,0,63597.31,26208.87,37388.44
2023-11-06,West,Tablet,Online,46,1243.8,0.0,38,Other,0,57214.8,30020.24,27194.56
2023-01-15,Central,Tablet,Retail,46,132.63,0.05,46,Other,0,5795.93,2602.71,3193.22
2023-06-29,West,Keyboard,Wholesale,17,535.77,0.26,26,Female,0,6739.99,4704.81,2035.18
2023-11-22,South,Monitor,Wholesale,66,1237.53,0.07,24,Female,0,75959.59,48577.3,27382.29
2023-03-03,South,Laptop,Direct,5,979.67,0.29,55,Other,0,3477.83,2114.56,1363.27
2023-09-05,East,Monitor,Online,54,449.14,0.18,48,Male,1,19887.92,12748.07,7139.85
2022-09-25,East,Laptop,Wholesale,16,1271.1,0.07,44,Other,0,18913.97,9056.47,9857.5
2023-07-31,East,Monitor,Direct,81,750.07,0.15,59,Other,0,51642.32,34279.1,17363.22
2023-02-21,West,Phone,Online,91,757.56,0.07,49,Other,0,64112.3,44794.68,19317.62
2022-06-17,West,Webcam,Online,7,1465.35,0.3,22,Male,0,7180.21,3496.45,3683.76
2022-02-12,Central,Monitor,Direct,8,1421.73,0.25,50,Female,0,8530.38,5931.98,2598.4
2023-07-10,East,Headphones,Wholesale,72,550.63,0.01,32,Male,0,39248.91,19472.13,19776.78
2022-10-12,North,Headphones,Wholesale,87,228.06,0.28,22,Male,0,14285.68,5764.51,8521.17
2023-02-01,Central,Keyboard,Direct,96,501.99,0.22,37,Male,0,37589.01,19176.57,18412.44
2022-01-12,North,Webcam,Wholesale,82,65.12,0.02,55,Male,0,5233.04,3659.23,1573.81
2023-08-30,West,Webcam,Direct,38,50.74,0.2,54,Other,0,1542.5,910.92,631.58
2022-10-29,Central,Laptop,Wholesale,54,605.37,0.19,34,Female,1,26478.88,16116.15,10362.73
2022-09-10,Central,Tablet,Wholesale,76,1412.71,0.07,67,Male,0,99850.34,47079.85,52770.49
2023-05-14,South,Keyboard,Direct,15,1309.61,0.23,21,Female,1,15126.0,6712.56,8413.44
2022-02-04,West,Headphones,Direct,92,776.94,0.03,38,Other,0,69334.13,46152.48,23181.65
2023-12-28,West,Headphones,Wholesale,50,856.54,0.15,51,Other,0,36402.95,19075.79,17327.16
2022-03-31,Central,Laptop,Direct,56,28.78,0.0,57,Female,0,1611.68,646.66,965.02
2023-08-28,West,Headphones,Wholesale,95,338.94,0.29,22,Other,0,22861.5,11162.67,11698.83
2023-08-25,Central,Headphones,Retail,9,56.67,0.23,21,Female,0,392.72,180.15,212.57
2023-02-22,South,Laptop,Online,8,1136.72,0.05,39,Male,0,8639.07,5020.44,3618.63
2022-04-25,Central,Headphones,Online,19,235.56,0.1,31,Other,0,4028.08,2524.95,1503.13
2023-09-09,West,Tablet,Wholesale,51,1306.19,0.05,21,Other,0,63284.91,34759.21,28525.7
2022-07-15,West,Phone,Online,72,972.12,0.23,25,Female,0,53894.33,24563.4,29330.93
2023-05-16,Central,Keyboard,Wholesale,98,359.54,0.02,20,Other,0,34530.22,14412.55,20117.67
2023-09-18,Central,Tablet,Direct,57,253.43,0.25,63,Male,0,10834.13,5352.71,5481.42
2023-05-08,Central,Tablet,Retail,68,948.88,0.28,46,Other,0,46457.16,29815.69,16641.47
2022-03-16,East,Phone,Online,31,1353.24,0.2,43,Other,0,33560.35,17647.85,15912.5
2023-02-17,West,Webcam,Online,3,1083.17,0.06,67,Other,0,3054.54,1452.97,1601.57
2023-01-11,West,Keyboard,Direct,99,535.85,0.11,47,Female,0,47213.74,19179.04,28034.7
2023-02-24,East,Tablet,Retail,83,889.33,0.14,29,Male,1,63480.38,34839.21,28641.17
2023-12-30,Central,Headphones,Retail,43,479.93,0.18,32,Male,0,16922.33,10245.57,6676.76
2022-10-04,South,Phone,Retail,29,1498.74,0.2,69,Other,1,34770.77,15893.68,18877.09
