date,campaign_type,customer_segment,impressions,clicks,conversions,spend,revenue_generated,region,ctr,conversion_rate,roi
2022-01-05,Email,Seniors,41900,1705,30,8893.33,44875.81,East,0.0407,0.0176,4.046
2022-06-08,TV,Professionals,39133,3303,9,4591.75,6438.2,North,0.0844,0.0027,0.4021
2022-03-28,Google Ads,Students,26731,1647,129,5775.33,35245.57,North,0.0616,0.0783,5.1028
2022-04-30,Email,Students,28750,2915,312,2888.06,5862.89,West,0.1014,0.107,1.03
2023-03-19,Email,Students,39390,2385,312,2806.06,17040.08,Central,0.0605,0.1308,5.0726
2022-06-21,Google Ads,Young Adults,36037,4706,204,4972.12,34254.77,Central,0.1306,0.0433,5.8894
2023-07-30,SEO,Students,6871,4775,317,3622.49,28099.51,Central,0.6949,0.0664,6.757
2023-08-29,Email,Professionals,44117,3495,301,869.19,33977.53,North,0.0792,0.0861,38.091
2023-11-13,SEO,Parents,48431,2829,397,3601.46,48175.23,Central,0.0584,0.1403,12.3766
2022-08-23,Influencer,Young Adults,22093,4928,398,2621.59,48486.58,East,0.2231,0.0808,17.4951
2023-04-23,Google Ads,Students,13577,2346,138,8511.43,45760.47,South,0.1728,0.0588,4.3764
2022-05-01,SEO,Professionals,12299,3430,145,8401.43,24842.54,Central,0.2789,0.0423,1.9569
2023-05-12,TV,Seniors,41855,1099,401,1500.65,17183.88,East,0.0263,0.3649,10.451
2023-09-04,Influencer,Professionals,28222,2171,415,7327.68,14123.7,East,0.0769,0.1912,0.9274
2023-02-26,TV,Parents,17711,3934,174,4563.3,28869.32,South,0.2221,0.0442,5.3264
2022-05-15,SEO,Professionals,41096,1837,49,8698.21,22788.24,North,0.0447,0.0267,1.6199
2022-11-11,Google Ads,Professionals,40599,1629,243,2812.49,49727.33,Central,0.0401,0.1492,16.6809
2022-03-10,Social Media,Young Adults,12282,2333,90,972.36,26871.65,East,0.19,0.0386,26.6355
2022-07-17,Email,Parents,19888,2942,483,8024.92,16583.42,East,0.1479,0.1642,1.0665
2023-12-19,Influencer,Students,21544,795,100,8696.75,31870.71,South,0.0369,0.1258,2.6647
2022-01-11,Google Ads,Parents,47759,3946,203,8421.06,2377.13,East,0.0826,0.0514,-0.7177
2022-05-10,Email,Seniors,17675,2971,208,3360.07,5717.17,Central,0.1681,0.07,0.7015
2022-04-20,SEO,Parents,45352,3068,93,405.57,33250.42,North,0.0676,0.0303,80.9844
2022-01-27,Social Media,Young Adults,29952,3672,237,1482.19,6342.37,East,0.1226,0.0645,3.2791
2023-02-04,TV,Students,22610,3724,274,9201.75,37819.47,North,0.1647,0.0736,3.11
2022-11-16,Google Ads,Parents,47931,4860,459,3704.29,3283.03,East,0.1014,0.0944,-0.1137
2022-07-13,Google Ads,Students,38747,4585,267,8814.06,29775.7,East,0.1183,0.0582,2.3782
2022-12-12,SEO,Young Adults,12100,3507,201,9810.05,33988.41,Central,0.2898,0.0573,2.4647
2022-01-16,Social Media,Professionals,24604,26,473,4017.57,39023.81,North,0.0011,18.1923,8.7133
2022-03-14,TV,Seniors,47872,4152,250,7786.82,44307.81,West,0.0867,0.0602,4.6901
2023-09-20,Google Ads,Parents,29097,4497,439,1774.23,15749.36,Central,0.1546,0.0976,7.8767
2022-07-20,SEO,Students,20494,1073,96,3899.11,36014.39,North,0.0524,0.0895,8.2366
2023-10-07,Email,Parents,12736,925,226,7081.31,4220.34,North,0.0726,0.2443,-0.404
2022-06-13,SEO,Young Adults,13339,3925,387,2150.39,41523.78,North,0.2942,0.0986,18.3099
2022-01-07,Social Media,Professionals,34707,1701,462,3265.98,44533.41,West,0.049,0.2716,12.6355
2022-03-02,Google Ads,Young Adults,9901,293,496,5681.89,37483.16,Central,0.0296,1.6928,5.597
2022-12-18,SEO,Students,31807,3015,104,6943.0,14210.21,West,0.0948,0.0345,1.0467
2023-04-30,TV,Parents,24990,3411,473,3633.1,3304.71,East,0.1365,0.1387,-0.0904
2023-09-24,Influencer,Students,45095,1759,144,3830.36,21195.96,South,0.039,0.0819,4.5337
2023-03-27,Google Ads,Young Adults,3776,1387,484,1187.7,13677.65,West,0.3673,0.349,10.5161
2023-02-18,TV,Parents,13123,1842,137,9842.21,26603.53,East,0.1404,0.0744,1.703
2022-01-31,Social Media,Students,20757,4856,68,6161.14,19814.29,West,0.2339,0.014,2.216
2023-07-14,TV,Parents,41849,3135,173,5350.24,6972.28,North,0.0749,0.0552,0.3032
2022-04-01,TV,Seniors,39715,3863,2,2192.4,41866.86,South,0.0973,0.0005,18.0964
2023-06-02,Social Media,Young Adults,48517,3386,119,4931.5,43260.41,South,0.0698,0.0351,7.7723
2023-03-22,Influencer,Young Adults,15684,2376,345,4528.38,40694.63,East,0.1515,0.1452,7.9866
2022-10-12,SEO,Seniors,8674,4826,498,2659.73,10675.78,West,0.5564,0.1032,3.0139
2023-01-28,Email,Professionals,27073,1078,120,4518.12,21538.93,West,0.0398,0.1113,3.7672
2023-08-19,Influencer,Students,10489,2419,278,2114.95,8739.01,West,0.2306,0.1149,3.132
2022-05-19,Email,Professionals,5567,4112,377,7131.23,33327.18,East,0.7386,0.0917,3.6734
2022-11-26,Email,Parents,4821,4065,453,9096.97,40288.0,West,0.8432,0.1114,3.4287
2022-05-13,Email,Students,35828,3270,433,125.63,29160.49,South,0.0913,0.1324,231.1141
2023-09-07,Google Ads,Students,528,2512,149,5606.94,27396.27,South,4.7576,0.0593,3.8861
2022-11-22,Influencer,Students,13391,4647,330,7349.96,35805.95,Central,0.347,0.071,3.8716
2023-08-30,TV,Seniors,9672,378,343,9081.24,5855.17,West,0.0391,0.9074,-0.3552
2023-06-14,Google Ads,Young Adults,15450,4784,219,3648.36,12533.32,West,0.3096,0.0458,2.4353
2022-01-21,Social Media,Seniors,28130,2443,478,9080.8,15821.2,South,0.0868,0.1957,0.7423
2023-04-24,Social Media,Seniors,36851,4788,183,8272.97,26718.79,South,0.1299,0.0382,2.2296
2023-04-03,Email,Seniors,5608,405,4,5299.62,48806.14,North,0.0722,0.0099,8.2094
2023-06-02,Google Ads,Professionals,43118,549,58,2643.74,43178.02,North,0.0127,0.1056,15.3322
2023-06-20,SEO,Seniors,49241,2677,198,6562.88,12502.85,Central,0.0544,0.074,0.9051
2022-08-13,SEO,Young Adults,8021,1180,374,2679.53,11802.64,South,0.1471,0.3169,3.4047
2023-07-26,Google Ads,Students,21704,1317,443,3553.58,21895.28,Central,0.0607,0.3364,5.1615
2022-11-26,Social Media,Professionals,7115,3685,26,4723.19,48737.45,West,0.5179,0.0071,9.3188
2023-07-12,TV,Seniors,23342,1540,458,5029.96,7792.2,West,0.066,0.2974,0.5492
2023-01-03,Influencer,Seniors,30080,1507,113,1972.56,47855.76,South,0.0501,0.075,23.2607
2022-05-22,Influencer,Students,29037,3823,197,6968.64,9682.87,East,0.1317,0.0515,0.3895
2023-08-13,Email,Students,11018,2767,423,9919.97,44344.49,Central,0.2511,0.1529,3.4702
2022-07-18,Email,Professionals,38675,4681,229,2514.32,41548.29,East,0.121,0.0489,15.5247
2023-09-19,Email,Young Adults,9531,2916,360,5589.94,44139.57,West,0.3059,0.1235,6.8963
2022-02-05,Social Media,Professionals,2914,894,385,4601.68,44609.83,Central,0.3068,0.4306,8.6942
2023-04-11,Social Media,Students,4926,512,441,3147.01,11063.18,West,0.1039,0.8613,2.5155
2023-07-26,SEO,Young Adults,25472,2994,98,4255.82,38979.35,North,0.1175,0.0327,8.1591
2023-03-14,Influencer,Seniors,22824,4155,304,7353.95,34167.17,South,0.182,0.0732,3.6461
2023-08-14,SEO,Seniors,32007,3603,200,4205.92,43970.28,North,0.1126,0.0555,9.4544
2022-07-10,SEO,Parents,47404,2003,21,5116.95,24617.59,Central,0.0423,0.0105,3.811
2022-04-07,Email,Students,6197,234,415,4824.67,20789.98,North,0.0378,1.7735,3.3091
2023-05-19,SEO,Parents,36850,2139,186,5596.78,36365.89,Central,0.058,0.087,5.4976
2023-01-02,Google Ads,Professionals,12670,2239,175,2982.8,13638.21,East,0.1767,0.0782,3.5723
2022-05-30,SEO,Professionals,27681,531,279,5146.05,41038.73,South,0.0192,0.5254,6.9748
2022-02-12,TV,Young Adults,7051,3441,459,1434.93,14441.78,East,0.488,0.1334,9.0644
2022-10-24,Social Media,Students,28242,2985,208,7439.7,2352.03,West,0.1057,0.0697,-0.6839
2022-11-15,SEO,Young Adults,26019,4340,91,1198.15,27663.63,South,0.1668,0.021,22.0886
2022-08-06,Email,Young Adults,5585,1500,263,7871.1,41831.48,North,0.2686,0.1753,4.3146
2023-12-20,Email,Professionals,22046,4852,384,8272.85,34585.37,Central,0.2201,0.0791,3.1806
2023-05-03,Social Media,Professionals,26861,2603,305,288.72,49466.75,South,0.0969,0.1172,170.3312
2022-05-26,Influencer,Students,25922,4148,216,8325.31,7208.29,West,0.16,0.0521,-0.1342
2022-11-24,Influencer,Professionals,10173,4487,480,6516.87,17359.41,East,0.4411,0.107,1.6638
2022-09-16,Influencer,Students,22522,1166,253,1059.4,19121.16,West,0.0518,0.217,17.049
2023-07-20,Influencer,Parents,19999,4508,355,9979.41,3095.85,North,0.2254,0.0787,-0.6898
2022-04-29,Google Ads,Seniors,32304,3451,31,6193.12,2341.63,Central,0.1068,0.009,-0.6219
2022-05-22,Email,Parents,22541,4159,125,4068.49,1666.37,Central,0.1845,0.0301,-0.5904
2022-10-17,Influencer,Professionals,1886,663,431,8863.62,20562.19,North,0.3515,0.6501,1.3198
2023-10-01,Influencer,Seniors,5740,2618,349,512.07,42269.09,Central,0.4561,0.1333,81.5455
2022-08-13,SEO,Seniors,15332,4884,196,7201.69,35540.25,South,0.3185,0.0401,3.935
2022-08-17,TV,Young Adults,10897,168,291,1522.89,22448.82,South,0.0154,1.7321,13.7409
2022-09-14,TV,Seniors,9972,147,459,5569.75,13348.05,North,0.0147,3.1224,1.3965
2022-09-02,Email,Students,34866,542,34,1049.82,975.39,North,0.0155,0.0627,-0.0709
2022-06-25,SEO,Professionals,15106,3383,231,6823.54,8933.91,West,0.224,0.0683,0.3093
2022-12-21,Social Media,Professionals,49964,724,442,4702.79,19482.01,Central,0.0145,0.6105,3.1426
2023-06-06,Influencer,Young Adults,5736,3700,15,166.34,18648.78,East,0.645,0.0041,111.1124
2023-08-18,Google Ads,Young Adults,4359,3155,334,806.84,13116.19,North,0.7238,0.1059,15.2562
2022-05-19,TV,Professionals,22921,2334,341,7060.09,49857.04,West,0.1018,0.1461,6.0618
2022-04-29,Influencer,Young Adults,22181,430,327,4054.63,22479.54,North,0.0194,0.7605,4.5442
2023-10-01,Social Media,Seniors,19048,3054,337,6754.31,13538.03,North,0.1603,0.1103,1.0044
2023-09-03,Google Ads,Seniors,18583,2114,170,3959.45,20471.85,South,0.1138,0.0804,4.1704
2023-08-01,TV,Students,35046,4674,146,3680.71,14114.78,Central,0.1334,0.0312,2.8348
2022-09-16,SEO,Young Adults,16024,4174,206,8563.65,17734.23,North,0.2605,0.0494,1.0709
2023-10-17,Social Media,Professionals,17632,3279,38,8562.6,6468.6,Central,0.186,0.0116,-0.2446
2023-07-25,Social Media,Parents,39566,1185,320,9205.85,242.18,West,0.0299,0.27,-0.9737
2022-07-11,SEO,Professionals,31814,729,29,8247.91,24682.89,North,0.0229,0.0398,1.9926
2022-05-10,Google Ads,Parents,42993,4293,374,1361.58,24559.28,East,0.0999,0.0871,17.0373
2022-06-07,Google Ads,Parents,37064,1696,371,758.28,8016.69,South,0.0458,0.2188,9.5722
2023-11-09,TV,Students,25062,3128,10,678.34,41667.45,East,0.1248,0.0032,60.4256
2022-09-18,Google Ads,Parents,24788,3581,273,9804.04,9751.92,South,0.1445,0.0762,-0.0053
2023-01-25,Influencer,Seniors,10973,189,416,5061.4,38555.44,North,0.0172,2.2011,6.6175
2023-10-07,Google Ads,Seniors,36690,1782,445,1240.18,9675.47,North,0.0486,0.2497,6.8017
2023-06-08,SEO,Students,2709,17,115,5488.52,14206.91,Central,0.0063,6.7647,1.5885
2022-05-12,Social Media,Professionals,41751,4265,84,7131.94,13640.36,South,0.1022,0.0197,0.9126
2023-02-12,Google Ads,Professionals,45682,2527,81,1035.45,11633.51,West,0.0553,0.0321,10.2352
2022-06-02,TV,Professionals,32689,4110,430,3529.4,47638.18,East,0.1257,0.1046,12.4975
2022-10-09,Influencer,Professionals,13900,2897,71,1959.46,13320.38,West,0.2084,0.0245,5.798
2023-07-21,Google Ads,Seniors,36095,4486,371,9756.77,24351.24,South,0.1243,0.0827,1.4958
2023-09-30,Influencer,Seniors,31468,2012,56,3250.46,36811.66,West,0.0639,0.0278,10.3251
2022-02-15,Google Ads,Students,25256,3765,317,6936.0,16092.85,South,0.1491,0.0842,1.3202
2023-11-17,Influencer,Students,26246,982,359,9192.49,782.7,Central,0.0374,0.3656,-0.9149
2022-10-26,Google Ads,Students,32874,4409,300,8645.56,38132.19,Central,0.1341,0.068,3.4106
2022-01-21,Google Ads,Professionals,19627,2830,222,4000.34,14344.81,West,0.1442,0.0784,2.5859
2022-06-14,Email,Professionals,6396,3045,422,3178.03,43684.46,West,0.4761,0.1386,12.7458
2022-09-25,Social Media,Seniors,31500,3752,104,8111.56,24659.44,South,0.1191,0.0277,2.04
2022-04-11,TV,Seniors,30761,4377,233,2131.07,31295.56,Central,0.1423,0.0532,13.6854
2023-10-23,TV,Young Adults,18019,4228,178,7201.48,47557.8,West,0.2346,0.0421,5.6039
2023-10-15,Email,Young Adults,18594,4616,74,8369.34,43524.04,South,0.2483,0.016,4.2004
2023-01-08,Google Ads,Professionals,21670,2336,288,8507.28,39673.4,South,0.1078,0.1233,3.6635
2022-02-02,Social Media,Seniors,24078,3448,377,188.28,26630.39,West,0.1432,0.1093,140.4404
2022-08-24,Influencer,Professionals,4003,2848,346,5048.72,8630.63,East,0.7115,0.1215,0.7095
2022-07-17,Email,Parents,29026,4825,53,3640.15,42084.09,North,0.1662,0.011,10.5611
2023-05-22,TV,Young Adults,23902,1883,432,9790.71,4878.56,South,0.0788,0.2294,-0.5017
2022-11-28,TV,Students,49302,406,465,5486.35,44395.44,Central,0.0082,1.1453,7.092
2023-03-21,SEO,Professionals,41363,2358,257,4331.69,38359.57,North,0.057,0.109,7.8556
2023-05-01,SEO,Parents,8129,3475,359,2519.2,40212.06,South,0.4275,0.1033,14.9622
2022-04-30,TV,Students,23033,4708,118,8471.74,18984.41,East,0.2044,0.0251,1.2409
2022-06-07,Google Ads,Parents,23730,4321,218,3261.77,4431.1,North,0.1821,0.0505,0.3585
2022-02-06,SEO,Seniors,33252,10,30,8284.86,36402.32,Central,0.0003,3.0,3.3938
2022-05-24,Influencer,Seniors,3558,1204,265,8926.92,48907.71,North,0.3384,0.2201,4.4787
2023-07-11,Influencer,Seniors,21509,3050,108,675.93,42948.7,West,0.1418,0.0354,62.5402
2023-12-12,Influencer,Students,49810,1109,289,5148.87,42101.13,South,0.0223,0.2606,7.1768
2023-10-03,Google Ads,Students,48935,3561,282,4261.7,31688.87,West,0.0728,0.0792,6.4357
2023-11-24,TV,Seniors,26755,2681,298,3991.77,5990.13,East,0.1002,0.1112,0.5006
2022-01-28,SEO,Students,30123,771,202,3777.53,43191.17,North,0.0256,0.262,10.4337
2023-08-02,SEO,Seniors,45010,4372,298,5366.66,11257.51,West,0.0971,0.0682,1.0977
2022-09-01,TV,Professionals,8921,105,96,1388.99,13371.9,East,0.0118,0.9143,8.6271
2023-11-10,Google Ads,Seniors,6125,4026,39,8725.75,37841.73,West,0.6573,0.0097,3.3368
2022-09-23,Social Media,Young Adults,26801,2810,317,5624.03,35901.92,Central,0.1048,0.1128,5.3837
2022-02-20,Google Ads,Professionals,44868,1583,248,3536.4,3813.62,West,0.0353,0.1567,0.0784
2022-04-19,Google Ads,Seniors,21671,4417,303,2505.98,12747.56,South,0.2038,0.0686,4.0869
2023-02-02,TV,Young Adults,14531,276,426,6203.98,40920.75,West,0.019,1.5435,5.5959
2022-12-01,Influencer,Seniors,2180,3674,304,7888.64,47489.24,West,1.6853,0.0827,5.02
2022-05-14,TV,Professionals,23186,1131,240,4464.51,13462.29,West,0.0488,0.2122,2.0154
2023-11-10,SEO,Seniors,33196,2614,180,9846.79,38080.38,West,0.0787,0.0689,2.8673
2022-03-21,Social Media,Students,23708,3215,161,5402.12,25380.65,West,0.1356,0.0501,3.6983
2022-12-04,Email,Seniors,15130,4660,155,9791.22,19127.05,North,0.308,0.0333,0.9535
2023-09-03,SEO,Professionals,3484,1127,427,9629.75,44926.24,North,0.3235,0.3789,3.6654
2023-03-08,Email,Parents,46909,3261,157,6037.47,27500.53,Central,0.0695,0.0481,3.555
2023-10-27,Google Ads,Seniors,2323,1904,403,5855.23,34649.68,North,0.8196,0.2117,4.9177
2023-04-26,Email,Students,19212,2313,210,1146.16,29703.78,East,0.1204,0.0908,24.9159
2022-10-16,SEO,Professionals,14248,3015,384,9299.87,32250.32,South,0.2116,0.1274,2.4678
2023-08-18,Influencer,Young Adults,46643,2811,355,8051.78,25960.67,West,0.0603,0.1263,2.2242
2022-04-12,TV,Parents,33172,3926,111,5054.59,26765.42,West,0.1184,0.0283,4.2953
2022-11-27,Social Media,Seniors,9704,1662,284,3133.44,42638.05,West,0.1713,0.1709,12.6074
2023-01-11,Social Media,Professionals,46808,4663,486,8401.61,15272.38,Central,0.0996,0.1042,0.8178
2022-08-19,Social Media,Students,16106,4786,266,2986.02,36871.63,Central,0.2972,0.0556,11.3481
2023-03-27,SEO,Students,38479,2447,451,5464.39,13575.05,East,0.0636,0.1843,1.4843
2022-11-17,SEO,Professionals,3394,2783,362,2068.38,3722.34,West,0.82,0.1301,0.7996
2023-02-28,TV,Students,19579,4842,477,8064.69,45181.18,Central,0.2473,0.0985,4.6023
2022-01-25,Influencer,Parents,37364,4055,144,7552.81,20650.95,West,0.1085,0.0355,1.7342
2023-07-23,Social Media,Young Adults,5910,2105,100,2988.57,34222.65,North,0.3562,0.0475,10.4512
2023-02-20,Email,Students,34531,2668,257,1261.82,37942.76,West,0.0773,0.0963,29.0699
2022-10-29,Influencer,Students,39892,2852,118,1852.99,39891.11,East,0.0715,0.0414,20.528
2022-04-10,Influencer,Young Adults,28419,3343,338,6201.91,11470.88,East,0.1176,0.1011,0.8496
2023-01-23,SEO,Parents,7297,2310,388,1585.4,32852.53,Central,0.3166,0.168,19.7219
2022-04-29,SEO,Parents,17731,1736,453,3269.24,38060.15,West,0.0979,0.2609,10.6419
2023-10-25,Influencer,Parents,5384,522,213,8408.07,6165.37,East,0.097,0.408,-0.2667
2023-08-15,Social Media,Students,19245,805,132,909.55,7236.96,North,0.0418,0.164,6.9566
2022-11-27,Influencer,Students,45100,4969,115,5853.69,18322.25,Central,0.1102,0.0231,2.13
2023-10-24,SEO,Parents,35454,4261,404,4058.28,15223.16,North,0.1202,0.0948,2.7511
2022-12-25,Social Media,Students,17381,1636,319,1291.13,39902.28,East,0.0941,0.195,29.9049
2022-05-06,Email,Seniors,32570,3291,467,5143.41,32206.4,Central,0.101,0.1419,5.2617
2022-10-16,SEO,Students,35436,4429,291,5214.79,24999.08,West,0.125,0.0657,3.7939
2023-07-07,Email,Parents,32635,1074,116,3843.05,5498.99,South,0.0329,0.108,0.4309
2023-12-03,Email,Professionals,39876,371,301,647.69,5805.85,West,0.0093,0.8113,7.9639
2023-03-16,SEO,Parents,7633,2429,57,2147.99,25947.37,West,0.3182,0.0235,11.0798
2023-07-29,SEO,Professionals,40321,3008,377,4106.72,44167.26,North,0.0746,0.1253,9.7549
2023-12-18,Email,Students,30372,2692,152,2844.52,38798.64,West,0.0886,0.0565,12.6398
2022-12-07,Influencer,Students,35679,3743,276,1689.25,44102.12,South,0.1049,0.0737,25.1075
2022-07-23,Influencer,Professionals,26597,761,498,4920.96,28344.32,Central,0.0286,0.6544,4.7599
2022-06-28,Social Media,Parents,29332,1346,412,4036.24,11224.56,Central,0.0459,0.3061,1.7809
2022-12-12,Email,Young Adults,17547,1311,166,6682.91,1784.01,South,0.0747,0.1266,-0.733
2022-04-15,Google Ads,Young Adults,34234,4427,152,5648.27,47025.65,North,0.1293,0.0343,7.3257
2022-11-09,Email,Parents,9241,1970,212,1780.48,23866.34,South,0.2132,0.1076,12.4044
2022-03-27,TV,Students,48962,4660,280,6907.85,42979.06,Central,0.0952,0.0601,5.2218
2023-03-17,Google Ads,Professionals,5342,3115,326,4707.27,36702.46,South,0.5831,0.1047,6.797
2023-04-25,TV,Professionals,43596,4219,102,1223.22,41641.92,North,0.0968,0.0242,33.0429
2022-11-24,Google Ads,Parents,49203,11,383,282.68,10690.54,West,0.0002,34.8182,36.8185
2022-09-08,SEO,Parents,17776,759,374,6301.59,34036.24,West,0.0427,0.4928,4.4012
2023-04-27,Social Media,Seniors,42708,3089,253,6224.6,36190.26,Central,0.0723,0.0819,4.8141
2022-01-04,Influencer,Professionals,2933,2858,281,8222.66,27720.35,North,0.9744,0.0983,2.3712
2022-07-03,Social Media,Seniors,25729,3611,480,7648.09,41794.46,West,0.1403,0.1329,4.4647
2023-11-24,Google Ads,Students,22911,4678,465,8787.29,49412.71,West,0.2042,0.0994,4.6232
2022-10-27,Email,Professionals,17220,4188,81,2994.94,724.78,West,0.2432,0.0193,-0.758
2023-06-12,Social Media,Parents,29761,1043,453,4190.41,22858.76,East,0.035,0.4343,4.455
2023-08-29,Google Ads,Parents,33702,443,273,713.05,37744.12,West,0.0131,0.6163,51.9333
2022-06-05,Email,Students,18155,627,58,4172.34,36337.64,East,0.0345,0.0925,7.7092
2023-03-10,Influencer,Young Adults,30239,799,457,2275.68,23498.77,South,0.0264,0.572,9.326
2022-12-23,Google Ads,Seniors,37850,3632,404,8072.64,42139.33,Central,0.096,0.1112,4.22
2023-06-12,TV,Parents,10523,2927,2,6597.04,33817.25,Central,0.2782,0.0007,4.1261
2022-02-10,TV,Professionals,40111,4426,339,7838.74,27508.25,East,0.1103,0.0766,2.5093
2023-10-11,TV,Professionals,38457,807,9,5965.58,13789.76,North,0.021,0.0112,1.3116
2022-09-15,Email,Professionals,2267,1788,191,6019.58,18493.71,East,0.7887,0.1068,2.0723
2023-01-01,Email,Students,46098,2936,123,2428.73,49454.94,West,0.0637,0.0419,19.3625
2023-07-09,Social Media,Young Adults,34072,3767,104,6731.23,45324.85,North,0.1106,0.0276,5.7335
2022-03-07,Email,Seniors,10684,3250,83,1525.3,34843.24,Central,0.3042,0.0255,21.8435
2022-07-27,Google Ads,Professionals,24749,661,109,2830.84,42973.56,South,0.0267,0.1649,14.1805
2022-09-02,TV,Professionals,21662,1306,120,1881.48,6971.76,South,0.0603,0.0919,2.7055
2022-08-31,Influencer,Parents,3680,2763,452,9500.21,13525.3,East,0.7508,0.1636,0.4237
2023-08-12,SEO,Young Adults,48212,4474,390,8991.06,44280.77,East,0.0928,0.0872,3.925
2023-01-16,TV,Parents,48442,481,228,8760.88,23648.93,East,0.0099,0.474,1.6994
2022-08-11,Google Ads,Students,31769,4861,267,9605.72,29628.88,East,0.153,0.0549,2.0845
2022-01-21,SEO,Students,35579,1328,405,6164.68,44206.54,Central,0.0373,0.305,6.1709
2022-05-27,Influencer,Seniors,45845,4984,106,8957.51,20319.65,West,0.1087,0.0213,1.2684
2023-01-03,Social Media,Students,45700,993,447,2989.4,24194.15,Central,0.0217,0.4502,7.0933
2022-11-09,Email,Seniors,9220,4753,496,3909.1,5786.38,South,0.5155,0.1044,0.4802
2023-08-12,Google Ads,Parents,19269,2660,217,4722.96,49572.37,South,0.138,0.0816,9.496
2022-11-12,SEO,Professionals,10280,3619,128,985.11,48674.07,South,0.352,0.0354,48.4098
2023-02-07,Email,Professionals,33075,1621,286,8264.46,14967.57,West,0.049,0.1764,0.8111
2023-03-24,Social Media,Young Adults,18528,2604,338,1279.84,42653.34,West,0.1405,0.1298,32.3271
2023-07-01,Influencer,Students,34860,216,473,8016.57,36905.96,North,0.0062,2.1898,3.6037
2022-05-06,SEO,Young Adults,48688,4894,371,9230.34,7500.07,West,0.1005,0.0758,-0.1875
2023-05-11,Google Ads,Young Adults,45068,3246,149,5721.53,1389.86,South,0.072,0.0459,-0.7571
2023-08-22,Influencer,Professionals,577,133,151,1742.43,900.89,West,0.2305,1.1353,-0.483
2023-12-01,SEO,Students,6158,4378,61,4423.39,3472.96,West,0.7109,0.0139,-0.2149
2022-02-14,SEO,Professionals,29270,483,158,1474.65,31444.11,West,0.0165,0.3271,20.3231
2022-11-27,Google Ads,Young Adults,49167,363,492,1278.48,24710.07,East,0.0074,1.3554,18.3277
2022-03-13,Social Media,Students,23836,2154,174,7585.18,49838.43,West,0.0904,0.0808,5.5705
2023-12-29,Social Media,Professionals,18222,546,444,3991.06,14469.57,East,0.03,0.8132,2.6255
2022-04-08,Social Media,Seniors,31041,1094,274,101.28,36339.85,South,0.0352,0.2505,357.8058
2022-09-28,Email,Seniors,22192,1127,318,579.8,19477.67,North,0.0508,0.2822,32.5938
2023-02-11,TV,Parents,11715,3037,244,8195.76,5096.34,Central,0.2592,0.0803,-0.3782
2023-03-20,Influencer,Parents,23332,971,481,6235.01,43881.85,North,0.0416,0.4954,6.038
2022-04-01,Google Ads,Students,38239,767,173,8460.69,20120.1,Central,0.0201,0.2256,1.3781
2023-10-16,Influencer,Parents,15191,2946,317,2809.35,45862.62,South,0.1939,0.1076,15.325
2022-04-27,TV,Students,27896,1798,59,3211.78,46858.98,East,0.0645,0.0328,13.5897
2023-05-29,Email,Young Adults,32723,1329,419,6207.03,41043.2,West,0.0406,0.3153,5.6124
2022-02-12,Email,Seniors,37193,691,110,6685.02,1578.4,East,0.0186,0.1592,-0.7639
2022-03-12,TV,Students,24798,861,406,362.52,48308.11,Central,0.0347,0.4715,132.2564
2022-05-24,SEO,Young Adults,35355,3919,370,9081.43,6383.39,West,0.1108,0.0944,-0.2971
2022-12-08,Google Ads,Seniors,46031,759,408,8011.71,46579.21,Central,0.0165,0.5375,4.8139
2023-12-27,TV,Professionals,48953,4275,215,1405.45,30405.88,Central,0.0873,0.0503,20.6343
2022-04-17,Email,Young Adults,9370,872,307,202.19,18997.51,West,0.0931,0.3521,92.9587
2023-01-21,SEO,Professionals,46393,2356,65,7714.73,36121.47,North,0.0508,0.0276,3.6821
2023-04-01,Email,Parents,24673,717,399,9038.5,25441.68,North,0.0291,0.5565,1.8148
2022-10-21,SEO,Students,8921,3977,368,3288.84,39765.15,Central,0.4458,0.0925,11.0909
2022-06-25,Influencer,Seniors,32204,4962,412,3275.94,25785.96,South,0.1541,0.083,6.8713
2022-04-17,Google Ads,Parents,36096,2725,252,5194.72,18571.67,East,0.0755,0.0925,2.5751
2022-03-27,Google Ads,Young Adults,48932,929,298,6778.11,18169.92,North,0.019,0.3208,1.6807
2023-05-25,Email,Parents,43583,2866,148,6511.93,17834.62,West,0.0658,0.0516,1.7388
2022-08-15,TV,Professionals,2812,1350,228,7551.06,23750.32,Central,0.4801,0.1689,2.1453
2023-08-17,Email,Professionals,40950,1684,299,1228.44,5684.18,East,0.0411,0.1776,3.6272
2022-11-25,Influencer,Students,46547,273,208,5246.17,33152.97,East,0.0059,0.7619,5.3195
2022-08-29,TV,Parents,38910,3742,197,5112.66,17200.4,Central,0.0962,0.0526,2.3643
2022-01-02,Email,Seniors,28408,489,243,9503.55,28164.82,East,0.0172,0.4969,1.9636
2022-09-08,SEO,Professionals,24982,2863,191,9190.69,26420.58,South,0.1146,0.0667,1.8747
2022-02-11,SEO,Young Adults,42852,1129,171,7528.19,42884.98,Central,0.0263,0.1515,4.6966
2023-03-02,Google Ads,Parents,24761,1427,242,8781.46,43112.22,East,0.0576,0.1696,3.9095
2022-03-22,Influencer,Seniors,12869,4629,463,7481.65,49461.25,East,0.3597,0.1,5.611
2023-05-03,Email,Seniors,2160,3436,258,7232.77,12230.49,North,1.5907,0.0751,0.691
